Cust_ID,International.Plan,Voice.Mail.Plan,X..Vmail.Messages,X..customer.Service.Calls,Churn,trainrows,Total.Day.Minutes,Total.Day.Calls,Total.Day.Charge,Total.Eve.Minutes,Total.Eve.Calls,Total.Eve.Charge,Total.Night.Minutes,Total.Night.Calls,Total.Night.Charge,Total.Intl.Minutes,Total.Intl.Calls,Total.Intl.Charge
2769,no,yes,21,0,False.,Yes,195.9,91,33.3,213.9,84,18.18,88.2,111,3.97,8.6,4,2.32
2770,no,no,0,2,False.,No,129.4,97,22.0,185.4,101,15.76,204.7,106,9.21,1.1,2,0.3
2771,no,yes,12,2,False.,Yes,221.0,108,37.57,151.0,118,12.84,179.0,80,8.06,9.0,6,2.43
2772,no,no,0,2,False.,Yes,140.5,92,23.89,186.8,96,15.88,227.0,89,10.22,9.5,5,2.57
2773,yes,no,0,0,True.,Yes,277.9,123,47.24,155.8,112,13.24,256.9,71,11.56,9.2,10,2.48
2774,no,no,0,3,True.,Yes,224.9,105,38.23,250.0,101,21.25,216.1,73,9.72,6.7,5,1.81
2775,no,no,0,0,False.,Yes,109.1,117,18.55,217.4,124,18.48,188.4,141,8.48,12.8,6,3.46
2776,no,no,0,0,False.,Yes,207.8,109,35.33,123.5,112,10.5,291.6,115,13.12,5.7,9,1.54
2777,no,no,0,0,False.,Yes,205.9,96,35.0,257.1,94,21.85,209.0,63,9.4,12.1,8,3.27
2778,no,no,0,4,True.,No,308.6,139,52.46,150.8,94,12.82,198.7,66,8.94,7.3,3,1.97
2779,no,no,0,2,False.,No,242.6,69,41.24,209.0,117,17.77,219.7,82,9.89,14.4,6,3.89
2780,no,no,0,1,False.,Yes,229.6,82,39.03,138.1,103,11.74,250.8,109,11.29,3.3,3,0.89
2781,no,yes,28,2,False.,Yes,166.0,62,28.22,233.9,88,19.88,170.1,84,7.65,7.7,3,2.08
2782,no,no,0,0,True.,Yes,144.8,126,24.62,200.6,82,17.05,208.8,81,9.4,13.3,9,3.59
2783,yes,no,0,0,False.,Yes,106.1,77,18.04,123.5,100,10.5,96.4,92,4.34,12.9,3,3.48
2784,no,no,0,1,False.,No,221.8,84,37.71,166.0,125,14.11,210.2,72,9.46,13.2,4,3.56
2785,no,no,0,2,False.,Yes,204.6,98,34.78,212.5,90,18.06,182.1,95,8.19,9.8,7,2.65
2786,no,no,0,3,False.,Yes,213.5,93,36.3,166.6,114,14.16,122.0,78,5.49,14.1,3,3.81
2787,no,yes,44,2,False.,Yes,152.0,95,25.84,274.9,73,23.37,162.4,121,7.31,10.0,1,2.7
2788,yes,yes,29,1,True.,Yes,260.8,81,44.34,163.7,112,13.91,271.7,117,12.23,17.0,6,4.59
2789,no,no,0,1,False.,No,166.4,117,28.29,317.0,129,26.95,160.4,121,7.22,10.0,2,2.7
2790,no,no,0,0,False.,No,177.9,83,30.24,167.3,84,14.22,223.7,142,10.07,15.2,8,4.1
2791,no,no,0,3,False.,Yes,235.1,97,39.97,196.8,104,16.73,259.7,110,11.69,7.0,7,1.89
2792,no,no,0,2,False.,Yes,186.8,92,31.76,173.7,123,14.76,250.9,131,11.29,9.7,4,2.62
2793,yes,no,0,1,False.,No,268.4,81,45.63,174.4,115,14.82,193.5,96,8.71,11.6,4,3.13
2794,no,no,0,3,False.,Yes,192.1,95,32.66,249.8,94,21.23,132.6,100,5.97,7.3,3,1.97
2795,no,no,0,0,True.,No,240.7,82,40.92,269.4,85,22.9,187.1,74,8.42,10.1,3,2.73
2796,no,no,0,2,False.,No,179.9,113,30.58,149.8,112,12.73,168.2,79,7.57,9.8,7,2.65
2797,no,no,0,3,True.,No,314.1,86,53.4,222.4,99,18.9,259.0,121,11.66,12.3,5,3.32
2798,no,yes,41,0,False.,Yes,162.0,82,27.54,324.7,77,27.6,160.1,112,7.2,11.9,5,3.21
2799,no,no,0,1,False.,No,175.8,89,29.89,274.3,119,23.32,226.6,69,10.2,12.4,4,3.35
2800,no,no,0,0,False.,Yes,109.4,91,18.6,207.5,111,17.64,135.0,107,6.08,11.6,5,3.13
2801,no,no,0,3,True.,Yes,255.1,124,43.37,230.6,110,19.6,218.0,69,9.81,8.5,5,2.3
2802,yes,no,0,3,False.,No,208.7,84,35.48,173.3,88,14.73,264.7,107,11.91,8.3,3,2.24
2803,no,yes,20,1,False.,Yes,214.6,108,36.48,96.6,82,8.21,170.7,145,7.68,7.9,5,2.13
2804,no,no,0,1,False.,No,49.2,121,8.36,143.9,136,12.23,203.0,97,9.14,12.1,13,3.27
2805,no,no,0,2,False.,Yes,141.3,133,24.02,134.9,96,11.47,227.5,97,10.24,11.2,3,3.02
2806,no,no,0,4,False.,Yes,253.2,89,43.04,237.9,114,20.22,154.3,85,6.94,9.7,7,2.62
2807,no,no,0,0,False.,Yes,206.0,128,35.02,198.1,71,16.84,135.9,116,6.12,13.2,3,3.56
2808,no,no,0,2,False.,No,40.4,105,6.87,172.4,83,14.65,145.1,89,6.53,9.0,2,2.43
2809,no,no,0,1,True.,No,291.2,104,49.5,234.2,132,19.91,191.7,87,8.63,8.9,3,2.4
2810,no,yes,31,0,False.,No,71.2,58,12.1,124.7,105,10.6,155.5,108,7.0,11.7,3,3.16
2811,no,no,0,0,True.,No,261.8,69,44.51,245.0,135,20.83,202.1,94,9.09,14.7,4,3.97
2812,no,no,0,1,False.,Yes,191.3,134,32.52,261.5,113,22.23,182.3,111,8.2,10.0,3,2.7
2813,no,no,0,0,False.,No,133.3,101,22.66,255.5,127,21.72,228.6,68,10.29,11.6,2,3.13
2814,no,yes,24,2,False.,Yes,183.6,138,31.21,203.8,90,17.32,166.9,89,7.51,6.0,3,1.62
2815,no,yes,30,1,False.,Yes,155.2,116,26.38,195.5,50,16.62,170.1,108,7.65,15.4,6,4.16
2816,no,yes,28,1,False.,Yes,283.1,93,48.13,185.4,98,15.76,312.8,78,14.08,6.1,8,1.65
2817,no,yes,50,2,False.,Yes,186.5,94,31.71,178.0,106,15.13,215.6,100,9.7,12.1,4,3.27
2818,no,yes,38,0,False.,Yes,163.3,104,27.76,136.0,114,11.56,249.1,127,11.21,4.3,6,1.16
2819,no,no,0,1,False.,Yes,203.4,125,34.58,182.9,88,15.55,213.7,121,9.62,13.8,2,3.73
2820,no,yes,19,1,False.,Yes,178.1,110,30.28,212.8,100,18.09,226.3,123,10.18,10.0,6,2.7
2821,no,no,0,1,False.,No,195.9,103,33.3,89.1,95,7.57,302.2,82,13.6,10.3,3,2.78
2822,no,no,0,1,False.,No,295.3,127,50.2,127.4,100,10.83,166.8,105,7.51,9.6,6,2.59
2823,no,no,0,2,False.,Yes,136.1,82,23.14,156.3,118,13.29,158.8,83,7.15,10.1,5,2.73
2824,no,yes,24,2,False.,No,114.1,95,19.4,161.5,86,13.73,176.3,90,7.93,13.0,9,3.51
2825,no,no,0,2,True.,Yes,279.1,124,47.45,180.5,108,15.34,217.5,104,9.79,9.5,11,2.57
2826,no,no,0,0,False.,Yes,169.3,111,28.78,139.5,69,11.86,197.0,87,8.87,12.0,3,3.24
2827,no,no,0,2,False.,Yes,214.4,94,36.45,138.0,149,11.73,148.7,102,6.69,9.9,1,2.67
2828,yes,no,0,0,False.,Yes,255.8,125,43.49,142.7,111,12.13,181.2,101,8.15,11.7,3,3.16
2829,no,no,0,2,False.,No,148.2,71,25.19,285.1,91,24.23,166.4,155,7.49,6.2,3,1.67
2830,no,no,0,2,False.,Yes,119.3,93,20.28,223.9,103,19.03,211.9,122,9.54,8.7,4,2.35
2831,no,yes,27,1,False.,No,192.3,137,32.69,199.9,115,16.99,244.2,112,10.99,14.8,8,4.0
2832,no,no,0,0,True.,Yes,245.2,91,41.68,217.2,92,18.46,243.1,128,10.94,13.9,6,3.75
2833,yes,no,0,5,True.,No,216.2,106,36.75,363.7,86,30.91,126.7,123,5.7,16.9,2,4.56
2834,no,no,0,2,False.,Yes,172.4,114,29.31,256.6,69,21.81,235.3,104,10.59,0.0,0,0.0
2835,yes,yes,30,1,False.,Yes,175.3,107,29.8,153.3,116,13.03,233.6,85,10.51,11.1,3,3.0
2836,yes,yes,26,0,True.,Yes,169.0,104,28.73,188.8,104,16.05,213.3,76,9.6,13.3,3,3.59
2837,no,yes,27,3,False.,Yes,2.6,113,0.44,254.0,102,21.59,242.7,156,10.92,9.2,5,2.48
2838,no,no,0,1,False.,Yes,184.1,143,31.3,211.7,105,17.99,243.0,116,10.93,9.9,2,2.67
2839,no,no,0,1,False.,Yes,181.9,90,30.92,151.5,87,12.88,143.0,100,6.44,7.5,3,2.03
2840,no,yes,9,0,False.,Yes,160.1,116,27.22,210.0,121,17.85,139.1,65,6.26,10.8,9,2.92
2841,no,no,0,0,False.,No,189.8,122,32.27,173.7,85,14.76,257.1,84,11.57,10.3,1,2.78
2842,no,no,0,1,False.,Yes,223.2,142,37.94,216.5,114,18.4,214.7,111,9.66,12.4,2,3.35
2843,no,yes,31,2,False.,Yes,216.0,94,36.72,225.1,123,19.13,234.7,109,10.56,10.7,1,2.89
2844,no,no,0,2,False.,Yes,198.5,124,33.75,266.6,100,22.66,243.3,80,10.95,8.0,7,2.16
2845,no,no,0,1,False.,No,159.5,115,27.12,195.4,118,16.61,102.4,86,4.61,7.1,7,1.92
2846,no,yes,40,2,True.,No,105.0,78,17.85,180.6,100,15.35,174.1,115,7.83,10.2,2,2.75
2847,no,no,0,3,False.,Yes,204.5,108,34.77,162.4,110,13.8,155.0,102,6.98,13.4,1,3.62
2848,no,no,0,0,True.,Yes,274.0,92,46.58,231.8,82,19.7,283.6,83,12.76,6.2,1,1.67
2849,no,no,0,2,False.,Yes,158.7,84,26.98,181.7,91,15.44,177.3,67,7.98,7.7,10,2.08
2850,no,no,0,1,False.,Yes,229.9,116,39.08,202.4,110,17.2,171.4,105,7.71,14.2,6,3.83
2851,no,no,0,1,False.,Yes,137.8,97,23.43,187.7,118,15.95,146.4,85,6.59,8.7,6,2.35
2852,no,no,0,0,False.,No,179.4,94,30.5,270.4,92,22.98,191.0,88,8.59,7.9,4,2.13
2853,no,yes,39,3,False.,Yes,139.3,101,23.68,178.3,117,15.16,246.5,104,11.09,8.1,1,2.19
2854,no,no,0,2,False.,Yes,7.8,86,1.33,171.4,100,14.57,186.5,80,8.39,12.9,2,3.48
2855,no,yes,23,1,False.,Yes,183.1,88,31.13,147.4,89,12.53,350.2,108,15.76,11.3,7,3.05
2856,no,no,0,0,False.,Yes,206.9,79,35.17,262.4,117,22.3,149.3,69,6.72,10.7,3,2.89
2857,no,no,0,2,False.,Yes,140.0,106,23.8,153.7,101,13.06,50.1,87,2.25,12.5,1,3.38
2858,no,no,0,2,False.,No,179.2,59,30.46,283.3,101,24.08,285.4,83,12.84,5.8,7,1.57
2859,no,no,0,0,False.,No,177.4,136,30.16,240.3,104,20.43,237.3,133,10.68,12.0,3,3.24
2860,no,no,0,1,False.,Yes,115.6,129,19.65,167.8,104,14.26,141.8,124,6.38,12.6,9,3.4
2861,yes,no,0,0,True.,Yes,237.3,103,40.34,176.7,84,15.02,263.4,81,11.85,14.2,4,3.83
2862,no,no,0,1,False.,No,181.5,116,30.86,187.0,119,15.9,220.3,96,9.91,10.5,7,2.84
2863,no,no,0,3,False.,Yes,51.5,90,8.76,164.0,98,13.94,169.4,80,7.62,9.5,4,2.57
2864,no,yes,19,3,False.,No,155.7,104,26.47,185.4,118,15.76,192.7,116,8.67,8.2,2,2.21
2865,no,yes,23,2,False.,Yes,245.0,88,41.65,265.0,105,22.53,239.7,108,10.79,14.9,3,4.02
2866,no,no,0,1,False.,Yes,131.7,99,22.39,163.1,109,13.86,201.1,116,9.05,10.7,3,2.89
2867,yes,no,0,1,False.,Yes,111.1,126,18.89,313.4,95,26.64,215.7,82,9.71,10.5,6,2.84
2868,no,yes,9,3,False.,No,88.5,100,15.05,324.8,109,27.61,79.9,86,3.6,8.2,4,2.21
2869,no,yes,44,1,False.,Yes,116.0,85,19.72,150.1,120,12.76,246.8,98,11.11,12.0,2,3.24
2870,no,no,0,1,False.,Yes,155.5,81,26.44,133.1,94,11.31,253.1,77,11.39,9.1,2,2.46
2871,no,yes,30,2,False.,Yes,106.5,65,18.11,225.7,108,19.18,188.6,61,8.49,5.7,3,1.54
2872,no,yes,31,1,False.,No,175.2,68,29.78,199.2,73,16.93,219.8,99,9.89,13.2,6,3.56
2873,no,no,0,4,True.,No,154.7,84,26.3,177.8,125,15.11,172.9,90,7.78,5.9,2,1.59
2874,no,yes,34,2,True.,No,247.2,105,42.02,225.5,133,19.17,186.3,76,8.38,6.1,5,1.65
2875,yes,yes,32,0,True.,Yes,218.4,93,37.13,236.7,132,20.12,192.2,137,8.65,13.2,3,3.56
2876,no,yes,24,1,False.,Yes,227.5,81,38.68,234.9,71,19.97,166.4,128,7.49,9.0,13,2.43
2877,no,yes,30,0,False.,Yes,185.0,117,31.45,249.5,141,21.21,157.8,103,7.1,7.4,7,2.0
2878,no,no,0,2,False.,No,186.8,89,31.76,253.4,51,21.54,273.1,105,12.29,12.3,6,3.32
2879,no,no,0,1,False.,Yes,158.8,119,27.0,211.8,105,18.0,198.1,101,8.91,10.3,3,2.78
2880,no,no,0,0,False.,No,208.7,150,35.48,212.8,104,18.09,178.1,98,8.01,8.5,4,2.3
2881,no,no,0,3,False.,Yes,185.9,95,31.6,212.0,98,18.02,282.3,81,12.7,11.3,4,3.05
2882,no,no,0,2,False.,Yes,222.5,74,37.83,169.7,75,14.42,264.3,94,11.89,9.0,3,2.43
2883,no,no,0,3,False.,Yes,201.1,101,34.19,170.7,86,14.51,237.4,113,10.68,11.6,3,3.13
2884,no,yes,17,1,False.,Yes,167.9,114,28.54,243.7,93,20.71,211.9,114,9.54,9.1,2,2.46
2885,no,no,0,3,True.,Yes,239.1,88,40.65,243.5,79,20.7,230.9,92,10.39,10.9,3,2.94
2886,no,no,0,5,True.,Yes,175.7,109,29.87,211.8,97,18.0,137.9,109,6.21,9.2,3,2.48
2887,no,yes,29,6,True.,Yes,111.2,90,18.9,263.5,98,22.4,224.7,128,10.11,9.0,6,2.43
2888,no,no,0,1,False.,Yes,87.7,74,14.91,214.8,58,18.26,201.3,147,9.06,10.8,6,2.92
2889,no,no,0,0,False.,Yes,244.1,99,41.5,246.9,111,20.99,200.0,133,9.0,7.2,2,1.94
2890,no,yes,27,2,False.,Yes,165.0,89,28.05,127.3,118,10.82,284.4,95,12.8,7.7,4,2.08
2891,no,yes,27,0,False.,No,127.4,110,21.66,103.3,99,8.78,164.2,73,7.39,9.1,3,2.46
2892,no,no,0,0,False.,Yes,194.8,106,33.12,292.7,103,24.88,224.6,82,10.11,5.5,3,1.49
2893,no,no,0,1,False.,Yes,54.7,131,9.3,256.1,105,21.77,176.6,135,7.95,11.1,4,3.0
2894,no,yes,27,2,False.,No,283.4,104,48.18,224.1,152,19.05,241.3,63,10.86,14.4,7,3.89
2895,yes,no,0,0,True.,No,258.0,112,43.86,246.5,117,20.95,173.2,100,7.79,10.9,3,2.94
2896,no,no,0,1,False.,No,90.5,142,15.39,211.7,75,17.99,194.9,76,8.77,9.3,2,2.51
2897,no,no,0,0,False.,Yes,235.6,132,40.05,115.9,129,9.85,185.4,136,8.34,16.2,2,4.37
2898,no,no,0,2,False.,No,142.5,82,24.23,231.4,110,19.67,131.2,67,5.9,10.0,4,2.7
2899,no,no,0,1,False.,Yes,54.0,68,9.18,179.3,96,15.24,247.2,101,11.12,10.2,8,2.75
2900,no,no,0,3,False.,Yes,214.8,87,36.52,131.0,114,11.14,216.9,104,9.76,9.4,3,2.54
2901,yes,no,0,0,True.,Yes,251.4,118,42.74,196.6,80,16.71,192.0,53,8.64,11.0,2,2.97
2902,no,no,0,4,False.,No,139.0,99,23.63,250.7,108,21.31,286.2,87,12.88,6.1,3,1.65
2903,no,no,0,2,False.,Yes,117.3,114,19.94,208.7,105,17.74,203.4,98,9.15,14.4,2,3.89
2904,no,no,0,3,False.,Yes,264.0,108,44.88,132.2,75,11.24,177.7,91,8.0,10.6,8,2.86
2905,no,no,0,1,False.,Yes,82.6,105,14.04,204.0,99,17.34,224.2,122,10.09,9.1,4,2.46
2906,yes,yes,28,1,False.,Yes,175.8,126,29.89,253.6,76,21.56,128.5,72,5.78,11.4,5,3.08
2907,no,no,0,2,False.,Yes,220.4,100,37.47,211.2,79,17.95,259.3,112,11.67,13.6,8,3.67
2908,no,no,0,2,False.,Yes,217.0,104,36.89,152.3,83,12.95,134.3,109,6.04,11.8,4,3.19
2909,no,yes,25,1,False.,No,129.0,77,21.93,290.0,110,24.65,177.1,110,7.97,11.6,5,3.13
2910,no,no,0,1,False.,Yes,150.5,106,25.59,152.9,112,13.0,215.9,86,9.72,3.5,3,0.95
2911,no,yes,42,0,False.,Yes,193.3,66,32.86,263.3,85,22.38,214.4,97,9.65,11.1,4,3.0
2912,no,no,0,2,False.,No,189.5,122,32.22,103.8,95,8.82,180.6,106,8.13,10.8,5,2.92
2913,no,yes,33,2,False.,Yes,137.8,95,23.43,235.5,128,20.02,268.1,70,12.06,11.0,6,2.97
2914,no,no,0,3,False.,Yes,129.3,80,21.98,142.7,101,12.13,258.3,89,11.62,12.3,4,3.32
2915,no,no,0,1,False.,No,115.6,77,19.65,213.6,100,18.16,218.4,72,9.83,10.7,6,2.89
2916,no,yes,23,2,False.,Yes,221.9,114,37.72,254.7,84,21.65,250.5,117,11.27,7.2,5,1.94
2917,no,no,0,1,True.,Yes,263.7,113,44.83,186.5,103,15.85,195.3,99,8.79,18.3,6,4.94
2918,no,no,0,1,False.,No,61.3,91,10.42,194.4,94,16.52,143.1,80,6.44,11.4,9,3.08
2919,yes,no,0,1,False.,Yes,183.8,113,31.25,164.7,110,14.0,111.0,87,5.0,10.1,4,2.73
2920,no,no,0,0,True.,Yes,167.4,68,28.46,143.8,74,12.22,140.1,111,6.3,10.3,3,2.78
2921,no,yes,27,4,False.,Yes,154.1,122,26.2,195.3,150,16.6,276.7,86,12.45,13.2,2,3.56
2922,no,no,0,0,False.,No,252.0,101,42.84,170.2,105,14.47,209.2,64,9.41,5.7,5,1.54
2923,yes,no,0,0,False.,Yes,163.1,94,27.73,291.7,108,24.79,96.4,111,4.34,11.2,3,3.02
2924,no,no,0,2,False.,No,198.3,80,33.71,187.0,89,15.9,133.5,96,6.01,16.6,4,4.48
2925,no,no,0,0,True.,Yes,324.7,48,55.2,236.4,82,20.09,187.6,78,8.44,13.1,5,3.54
2926,no,no,0,2,False.,Yes,128.3,78,21.81,215.3,120,18.3,143.7,140,6.47,14.3,9,3.86
2927,no,no,0,2,False.,Yes,187.9,110,31.94,200.5,101,17.04,202.6,125,9.12,10.2,11,2.75
2928,no,no,0,5,True.,Yes,129.2,71,21.96,214.1,68,18.2,214.9,100,9.67,10.3,4,2.78
2929,yes,no,0,4,True.,Yes,125.5,106,21.34,128.9,96,10.96,251.9,129,11.34,6.3,6,1.7
2930,no,yes,26,1,False.,Yes,257.2,108,43.72,224.3,122,19.07,204.0,118,9.18,12.6,4,3.4
2931,no,no,0,1,False.,Yes,124.6,90,21.18,146.4,70,12.44,169.4,95,7.62,10.5,6,2.84
2932,no,no,0,1,False.,Yes,175.1,144,29.77,216.9,69,18.44,243.7,146,10.97,9.9,3,2.67
2933,no,no,0,3,False.,No,124.3,91,21.13,173.4,105,14.74,256.3,109,11.53,7.5,5,2.03
2934,no,no,0,2,False.,No,271.6,130,46.17,156.0,131,13.26,136.3,108,6.13,11.6,9,3.13
2935,no,no,0,1,False.,Yes,219.9,80,37.38,143.3,117,12.18,130.6,69,5.88,11.7,7,3.16
2936,no,yes,33,3,False.,Yes,183.3,115,31.16,201.4,87,17.12,177.4,84,7.98,10.4,15,2.81
2937,no,no,0,2,False.,Yes,101.1,119,17.19,214.4,67,18.22,179.5,112,8.08,10.3,5,2.78
2938,no,no,0,1,False.,Yes,203.3,70,34.56,228.9,97,19.46,222.2,118,10.0,14.3,3,3.86
2939,no,yes,35,2,False.,No,175.4,88,29.82,190.0,65,16.15,138.7,94,6.24,10.5,3,2.84
2940,no,no,0,2,True.,Yes,266.0,97,45.22,214.6,94,18.24,306.2,100,13.78,14.2,2,3.83
2941,no,yes,41,0,False.,No,171.6,110,29.17,136.1,78,11.57,183.4,103,8.25,10.8,7,2.92
2942,no,no,0,0,False.,Yes,78.7,98,13.38,225.6,102,19.18,150.4,106,6.77,14.0,8,3.78
2943,no,yes,20,0,False.,No,211.9,110,36.02,215.1,120,18.28,238.5,107,10.73,9.4,2,2.54
2944,no,no,0,1,False.,Yes,63.7,101,10.83,195.8,95,16.64,210.1,87,9.45,10.0,6,2.7
2945,no,no,0,1,False.,Yes,173.4,100,29.48,213.7,74,18.16,141.5,69,6.37,11.5,4,3.11
2946,yes,no,0,0,False.,No,237.7,98,40.41,207.1,121,17.6,182.2,95,8.2,4.5,4,1.22
2947,no,no,0,1,False.,Yes,225.9,123,38.4,162.8,106,13.84,272.1,85,12.24,10.1,4,2.73
2948,yes,yes,32,0,False.,Yes,173.0,101,29.41,209.4,93,17.8,231.1,91,10.4,12.2,4,3.29
2949,no,no,0,0,False.,Yes,224.9,102,38.23,143.8,87,12.22,198.9,105,8.95,8.0,2,2.16
2950,no,no,0,1,False.,Yes,237.7,122,40.41,181.5,91,15.43,185.7,151,8.36,7.7,4,2.08
2951,no,no,0,2,False.,Yes,137.0,128,23.29,217.0,116,18.45,182.1,86,8.19,10.0,5,2.7
2952,no,no,0,2,False.,Yes,142.5,109,24.23,176.1,107,14.97,189.6,88,8.53,8.2,3,2.21
2953,no,no,0,1,False.,Yes,142.4,126,24.21,126.2,118,10.73,274.2,71,12.34,4.6,4,1.24
2954,no,yes,21,2,False.,No,147.0,112,24.99,197.3,43,16.77,267.4,93,12.03,8.7,3,2.35
2955,no,no,0,1,False.,Yes,220.3,124,37.45,188.6,101,16.03,278.4,98,12.53,10.6,4,2.86
2956,no,no,0,1,False.,Yes,149.2,96,25.36,260.7,116,22.16,201.0,120,9.05,8.1,2,2.19
2957,no,no,0,0,False.,Yes,204.4,88,34.75,137.5,111,11.69,226.0,100,10.17,10.0,4,2.7
2958,no,no,0,1,False.,Yes,216.8,77,36.86,207.3,117,17.62,228.6,117,10.29,5.6,2,1.51
2959,no,yes,28,1,False.,Yes,308.0,123,52.36,247.8,128,21.06,152.9,103,6.88,7.4,3,2.0
2960,no,no,0,0,False.,No,58.0,125,9.86,67.5,116,5.74,185.9,136,8.37,11.5,3,3.11
2961,no,no,0,2,False.,Yes,173.2,80,29.44,236.2,94,20.08,240.2,84,10.81,11.8,6,3.19
2962,no,yes,19,4,False.,Yes,210.3,90,35.75,241.8,87,20.55,215.7,102,9.71,13.1,3,3.54
2963,no,yes,24,0,False.,Yes,58.9,125,10.01,305.5,90,25.97,158.9,73,7.15,12.1,6,3.27
2964,no,no,0,3,False.,Yes,236.8,102,40.26,167.1,87,14.2,280.2,115,12.61,9.7,3,2.62
2965,no,no,0,0,False.,No,228.9,102,38.91,160.7,136,13.66,203.1,109,9.14,12.5,2,3.38
2966,no,yes,32,2,True.,Yes,90.0,87,15.3,276.3,113,23.49,185.2,107,8.33,8.6,6,2.32
2967,no,no,0,2,False.,Yes,146.7,128,24.94,106.2,74,9.03,197.7,104,8.9,11.1,4,3.0
2968,no,no,0,1,False.,No,237.3,83,40.34,154.0,65,13.09,237.0,105,10.67,11.2,6,3.02
2969,yes,no,0,0,True.,Yes,162.8,118,27.68,229.6,91,19.52,332.7,94,14.97,13.6,3,3.67
2970,no,yes,20,1,False.,No,186.9,114,31.77,256.3,91,21.79,334.7,104,15.06,8.9,2,2.4
2971,no,no,0,2,False.,Yes,86.1,100,14.64,259.8,113,22.08,148.0,79,6.66,9.1,9,2.46
2972,no,no,0,2,False.,Yes,212.3,89,36.09,215.4,127,18.31,186.8,73,8.41,11.3,2,3.05
2973,no,no,0,2,False.,Yes,151.0,98,25.67,120.6,119,10.25,152.8,81,6.88,9.2,2,2.48
2974,no,no,0,2,False.,Yes,158.6,67,26.96,130.4,96,11.08,229.8,80,10.34,6.9,5,1.86
2975,no,no,0,0,True.,Yes,296.0,93,50.32,226.4,117,19.24,246.8,98,11.11,12.3,10,3.32
2976,no,yes,32,3,False.,No,212.3,77,36.09,251.5,78,21.38,208.7,85,9.39,6.6,2,1.78
2977,no,no,0,3,False.,Yes,234.4,61,39.85,179.3,111,15.24,285.5,117,12.85,10.4,6,2.81
2978,no,no,0,2,False.,No,176.8,92,30.06,187.5,97,15.94,196.8,88,8.86,6.5,3,1.76
2979,no,yes,19,0,False.,Yes,157.3,123,26.74,257.7,94,21.9,190.4,107,8.57,9.6,6,2.59
2980,no,yes,26,1,False.,Yes,146.6,68,24.92,172.8,67,14.69,173.8,113,7.82,10.0,2,2.7
2981,no,no,0,1,False.,No,260.5,108,44.29,102.4,110,8.7,129.7,148,5.84,9.8,5,2.65
2982,no,yes,20,1,False.,Yes,146.1,98,24.84,277.4,104,23.58,137.7,100,6.2,6.2,3,1.67
2983,yes,no,0,2,True.,Yes,124.5,134,21.17,141.2,78,12.0,268.2,113,12.07,11.4,2,3.08
2984,no,no,0,1,False.,Yes,209.4,49,35.6,237.4,117,20.18,239.2,98,10.76,9.8,11,2.65
2985,no,no,0,1,True.,Yes,285.7,44,48.57,167.5,144,14.24,260.0,97,11.7,8.7,4,2.35
2986,no,no,0,1,False.,Yes,190.9,44,32.45,161.4,109,13.72,231.9,100,10.44,8.4,2,2.27
2987,no,no,0,1,False.,No,144.4,88,24.55,264.6,105,22.49,185.4,94,8.34,9.9,3,2.67
2988,no,yes,50,2,False.,No,208.8,130,35.5,132.9,104,11.3,136.7,107,6.15,11.1,4,3.0
2989,no,yes,36,1,False.,No,77.6,141,13.19,207.0,60,17.6,255.7,115,11.51,10.9,2,2.94
2990,no,no,0,1,True.,Yes,271.1,101,46.09,237.4,133,20.18,145.4,103,6.54,8.4,6,2.27
2991,no,no,0,0,False.,Yes,240.8,104,40.94,144.5,92,12.28,125.7,98,5.66,11.6,1,3.13
2992,no,no,0,0,False.,Yes,114.8,98,19.52,192.6,101,16.37,259.0,108,11.66,12.2,5,3.29
2993,no,yes,34,1,False.,Yes,138.8,80,23.6,142.0,108,12.07,183.8,77,8.27,11.8,7,3.19
2994,no,yes,27,0,False.,Yes,209.8,112,35.67,155.0,80,13.18,251.5,111,11.32,7.2,6,1.94
2995,no,no,0,3,False.,Yes,134.9,98,22.93,248.4,130,21.11,236.2,113,10.63,14.7,2,3.97
2996,yes,no,0,0,False.,No,164.0,99,27.88,153.1,102,13.01,123.8,104,5.57,6.4,4,1.73
2997,no,no,0,1,False.,No,245.5,130,41.74,192.7,54,16.38,141.7,83,6.38,9.1,4,2.46
2998,no,yes,32,0,False.,No,80.3,94,13.65,199.9,124,16.99,170.8,117,7.69,16.6,3,4.48
2999,no,no,0,2,False.,Yes,90.7,90,15.42,207.5,109,17.64,169.4,96,7.62,5.6,5,1.51
3000,no,yes,36,1,False.,Yes,190.3,115,32.35,256.6,78,21.81,214.9,145,9.67,3.8,4,1.03
3001,no,no,0,1,True.,Yes,108.6,108,18.46,209.9,126,17.84,222.6,117,10.02,7.9,5,2.13
3002,no,yes,17,4,True.,No,89.8,88,15.27,233.2,75,19.82,165.7,116,7.46,9.3,7,2.51
3003,no,yes,15,2,False.,No,252.4,106,42.91,187.8,69,15.96,259.6,137,11.68,10.0,3,2.7
3004,no,yes,32,5,False.,No,183.4,94,31.18,269.1,120,22.87,203.5,38,9.16,6.7,4,1.81
3005,yes,no,0,2,False.,Yes,183.4,103,31.18,141.9,113,12.06,200.4,122,9.02,10.4,9,2.81
3006,no,no,0,3,False.,Yes,155.2,100,26.38,135.9,84,11.55,184.6,82,8.31,3.8,9,1.03
3007,no,yes,19,1,False.,Yes,165.8,122,28.19,186.9,89,15.89,249.7,78,11.24,0.0,0,0.0
